model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,final,25,False,1.0,0.8871594551282052,0.8687289663461538,0.9066706730769231,0.00967548076923077,0.008894230769230769,0.010477263621794868,0.0071514423076923074,0.0047407518696581195,0.009695846688034186,390
llama32_3b,distractor,final,26,False,-1.0,1.2277644230769231,1.2009530248397435,1.2550300480769232,0.03766025641025641,0.03647836538461539,0.03886217948717949,0.5856370192307693,0.5745838341346153,0.5964947248931625,390
llama32_3b,distractor,final,26,False,1.0,0.9182291666666667,0.9006405248397437,0.9372000200320513,0.03547676282051282,0.034375,0.03657852564102564,0.4167267628205128,0.4085723824786325,0.42538478231837606,390
llama32_3b,distractor,final,27,False,-1.0,1.7481971153846154,1.742186999198718,1.7548287259615383,0.03447516025641026,0.03375350560897436,0.0351963141025641,-0.22831196581196578,-0.23428869524572649,-0.22242855235042736,390
llama32_3b,distractor,final,27,False,1.0,1.9327724358974359,1.920810797275641,1.9448918269230768,0.03397435897435897,0.03313301282051282,0.03471554487179487,0.029146634615384616,0.02478632478632479,0.03371427617521367,390
llama32_3b,distractor,subject,0,True,-1.0,-6.170432692307692,-6.321218950320513,-6.007091346153847,0.0047676282051282055,0.003705929487179487,0.005749198717948718,-0.006263354700854701,-0.013041199252136752,0.00022218883547007545,390
llama32_3b,distractor,subject,0,True,1.0,7.774158653846154,7.66230969551282,7.883187099358975,0.004166666666666667,0.003064903846153846,0.005228866185897432,0.01778178418803419,0.010369424412393163,0.0253011485042735,390
llama32_3b,distractor,subject,1,False,-1.0,-5.380989583333333,-5.517297676282051,-5.247644731570513,-0.0029647435897435896,-0.0040665064102564106,-0.0019030448717948718,-0.03020165598290598,-0.0376676014957265,-0.021734274839743592,390
llama32_3b,distractor,subject,1,False,1.0,6.257872596153846,6.142602163461538,6.3684535256410255,-0.003926282051282051,-0.005008012820512821,-0.0027844551282051283,-0.016486378205128202,-0.022716513087606836,-0.01056323450854701,390
llama32_3b,distractor,subject,2,False,-1.0,-0.08255208333333333,-0.09475210336538462,-0.07071314102564102,0.003966346153846154,0.0029647435897435896,0.004907852564102564,-0.02299011752136752,-0.030014690170940175,-0.015910456730769244,390
