model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
llama32_3b,be_present,medium,between_subject_distractor,18,0.11258508663366337,0.000270730198019802,100
llama32_3b,be_present,medium,between_subject_distractor,19,0.22134127475247525,0.005337252475247525,100
llama32_3b,be_present,medium,between_subject_distractor,20,0.2023128094059406,0.003094059405940594,100
llama32_3b,be_present,medium,between_subject_distractor,21,0.0034034653465346535,0.002088490099009901,100
llama32_3b,be_present,medium,between_subject_distractor,22,-0.00255259900990099,0.00375154702970297,100
llama32_3b,be_present,medium,between_subject_distractor,23,0.008547339108910892,0.0011602722772277227,100
llama32_3b,be_present,medium,between_subject_distractor,24,0.010597153465346535,-0.0018564356435643563,100
llama32_3b,be_present,medium,between_subject_distractor,25,0.009978341584158416,-7.735148514851485e-05,100
llama32_3b,be_present,medium,between_subject_distractor,26,0.00885674504950495,-0.000541460396039604,100
llama32_3b,be_present,medium,between_subject_distractor,27,0.0,0.0,100
llama32_3b,be_present,medium,distractor,1,-0.053359375,-0.05984375,100
llama32_3b,be_present,medium,distractor,2,0.103515625,-0.035078125,100
llama32_3b,be_present,medium,distractor,3,0.1165625,0.024140625,100
llama32_3b,be_present,medium,distractor,4,0.041640625,0.081640625,100
llama32_3b,be_present,medium,distractor,5,-0.282734375,0.1271875,100
llama32_3b,be_present,medium,distractor,6,0.23671875,0.11640625,100
llama32_3b,be_present,medium,distractor,7,-0.016328125,-0.064375,100
llama32_3b,be_present,medium,distractor,8,0.145859375,-0.005546875,100
llama32_3b,be_present,medium,distractor,9,-0.02015625,0.0540625,100
llama32_3b,be_present,medium,distractor,10,0.187421875,-0.0125,100
llama32_3b,be_present,medium,distractor,11,0.14796875,-0.064296875,100
llama32_3b,be_present,medium,distractor,12,0.283984375,-0.1215625,100
llama32_3b,be_present,medium,distractor,13,0.40484375,-0.080078125,100
llama32_3b,be_present,medium,distractor,14,0.46765625,-0.1228125,100
llama32_3b,be_present,medium,distractor,15,0.567265625,0.048125,100
llama32_3b,be_present,medium,distractor,16,0.518515625,-0.036171875,100
llama32_3b,be_present,medium,distractor,17,0.65015625,-0.026796875,100
llama32_3b,be_present,medium,distractor,18,0.686171875,-0.000390625,100
llama32_3b,be_present,medium,distractor,19,0.93109375,0.0040625,100
llama32_3b,be_present,medium,distractor,20,0.94765625,-0.010703125,100
llama32_3b,be_present,medium,distractor,21,0.3159375,-0.0228125,100
llama32_3b,be_present,medium,distractor,22,0.3553125,0.000546875,100
llama32_3b,be_present,medium,distractor,23,0.019609375,-0.0015625,100
llama32_3b,be_present,medium,distractor,24,0.04671875,-0.0053125,100
llama32_3b,be_present,medium,distractor,25,0.046796875,-0.0053125,100
llama32_3b,be_present,medium,distractor,26,0.046953125,-0.001484375,100
llama32_3b,be_present,medium,distractor,27,0.0,0.0,100
llama32_3b,be_present,medium,filler_after_distractor,1,0.33111979166666666,0.011380208333333334,100
llama32_3b,be_present,medium,filler_after_distractor,2,0.5761979166666666,-0.04151041666666667,100
llama32_3b,be_present,medium,filler_after_distractor,3,0.531640625,0.01421875,100
llama32_3b,be_present,medium,filler_after_distractor,4,0.4992447916666667,0.04552083333333334,100
llama32_3b,be_present,medium,filler_after_distractor,5,0.44145833333333334,0.057526041666666666,100
llama32_3b,be_present,medium,filler_after_distractor,6,0.7576041666666666,0.000390625,100
llama32_3b,be_present,medium,filler_after_distractor,7,0.6741666666666667,0.03380208333333334,100
llama32_3b,be_present,medium,filler_after_distractor,8,0.739609375,0.0028385416666666667,100
llama32_3b,be_present,medium,filler_after_distractor,9,0.7837760416666667,0.03630208333333333,100
llama32_3b,be_present,medium,filler_after_distractor,10,0.8577604166666667,-0.030651041666666667,100
llama32_3b,be_present,medium,filler_after_distractor,11,0.6952083333333333,0.010104166666666666,100
llama32_3b,be_present,medium,filler_after_distractor,12,0.8295572916666667,0.0011979166666666666,100
llama32_3b,be_present,medium,filler_after_distractor,13,1.0055989583333333,-0.05200520833333333,100
llama32_3b,be_present,medium,filler_after_distractor,14,0.978828125,-0.0032552083333333335,100
llama32_3b,be_present,medium,filler_after_distractor,15,0.950703125,0.018046875,100
llama32_3b,be_present,medium,filler_after_distractor,16,0.54875,0.005520833333333333,100
llama32_3b,be_present,medium,filler_after_distractor,17,0.5110416666666666,0.011015625,100
llama32_3b,be_present,medium,filler_after_distractor,18,0.5267447916666667,-0.0036197916666666666,100
llama32_3b,be_present,medium,filler_after_distractor,19,0.7415104166666666,0.03661458333333333,100
llama32_3b,be_present,medium,filler_after_distractor,20,0.8010416666666667,-0.01515625,100
llama32_3b,be_present,medium,filler_after_distractor,21,0.3231510416666667,-0.017291666666666667,100
llama32_3b,be_present,medium,filler_after_distractor,22,0.29528645833333333,-0.00018229166666666667,100
llama32_3b,be_present,medium,filler_after_distractor,23,0.080078125,-0.001171875,100
llama32_3b,be_present,medium,filler_after_distractor,24,0.075390625,0.0026302083333333334,100
llama32_3b,be_present,medium,filler_after_distractor,25,0.08359375,0.004296875,100
llama32_3b,be_present,medium,filler_after_distractor,26,0.08807291666666667,0.010052083333333333,100
llama32_3b,be_present,medium,filler_after_distractor,27,0.0,0.0,100
llama32_3b,be_present,medium,final,1,0.342265625,0.019609375,100
llama32_3b,be_present,medium,final,2,0.54390625,-0.203984375,100
llama32_3b,be_present,medium,final,3,0.672734375,0.070234375,100
llama32_3b,be_present,medium,final,4,0.819296875,0.095078125,100
llama32_3b,be_present,medium,final,5,0.4834375,-0.08359375,100
llama32_3b,be_present,medium,final,6,1.163046875,-0.0790625,100
llama32_3b,be_present,medium,final,7,1.27109375,0.02703125,100
llama32_3b,be_present,medium,final,8,1.494375,0.043984375,100
llama32_3b,be_present,medium,final,9,1.581171875,-0.0325,100
llama32_3b,be_present,medium,final,10,1.628203125,-0.079765625,100
llama32_3b,be_present,medium,final,11,1.81359375,-0.035859375,100
llama32_3b,be_present,medium,final,12,2.28953125,0.1609375,100
llama32_3b,be_present,medium,final,13,2.775625,-0.18125,100
llama32_3b,be_present,medium,final,14,2.743046875,-0.21375,100
llama32_3b,be_present,medium,final,15,3.2846875,-0.22234375,100
llama32_3b,be_present,medium,final,16,4.308046875,-0.03359375,100
llama32_3b,be_present,medium,final,17,4.19546875,0.013203125,100
llama32_3b,be_present,medium,final,18,4.26921875,-0.395546875,100
llama32_3b,be_present,medium,final,19,4.606640625,0.209296875,100
llama32_3b,be_present,medium,final,20,4.684296875,-0.124140625,100
llama32_3b,be_present,medium,final,21,4.668828125,-0.7846875,100
llama32_3b,be_present,medium,final,22,4.490859375,-0.313984375,100
llama32_3b,be_present,medium,final,23,4.592421875,-0.28515625,100
llama32_3b,be_present,medium,final,24,4.932734375,0.27515625,100
llama32_3b,be_present,medium,final,25,5.087890625,0.360625,100
llama32_3b,be_present,medium,final,26,5.69484375,-0.00296875,100
llama32_3b,be_present,medium,final,27,11.44984375,1.035078125,100
llama32_3b,be_present,medium,prefix_before_subject,1,0.161875,-0.03171875,100
llama32_3b,be_present,medium,prefix_before_subject,2,0.195,0.007890625,100
llama32_3b,be_present,medium,prefix_before_subject,3,0.16046875,0.023359375,100
llama32_3b,be_present,medium,prefix_before_subject,4,0.219453125,-0.035546875,100
llama32_3b,be_present,medium,prefix_before_subject,5,0.113828125,0.0065625,100
llama32_3b,be_present,medium,prefix_before_subject,6,0.263203125,-0.007578125,100
llama32_3b,be_present,medium,prefix_before_subject,7,0.218125,-0.021796875,100
llama32_3b,be_present,medium,prefix_before_subject,8,0.22109375,-0.000390625,100
llama32_3b,be_present,medium,prefix_before_subject,9,0.24203125,0.006015625,100
llama32_3b,be_present,medium,prefix_before_subject,10,0.27203125,0.0184375,100
llama32_3b,be_present,medium,prefix_before_subject,11,0.22078125,0.010703125,100
llama32_3b,be_present,medium,prefix_before_subject,12,0.24984375,-0.000703125,100
llama32_3b,be_present,medium,prefix_before_subject,13,0.301015625,-0.018203125,100
llama32_3b,be_present,medium,prefix_before_subject,14,0.205078125,-0.005390625,100
llama32_3b,be_present,medium,prefix_before_subject,15,0.06515625,0.0025,100
llama32_3b,be_present,medium,prefix_before_subject,16,0.0815625,0.01046875,100
llama32_3b,be_present,medium,prefix_before_subject,17,0.057265625,0.003125,100
llama32_3b,be_present,medium,prefix_before_subject,18,0.077109375,0.0078125,100
llama32_3b,be_present,medium,prefix_before_subject,19,0.200390625,0.009921875,100
llama32_3b,be_present,medium,prefix_before_subject,20,0.17453125,0.00625,100
llama32_3b,be_present,medium,prefix_before_subject,21,-0.006484375,0.000234375,100
llama32_3b,be_present,medium,prefix_before_subject,22,-0.0115625,0.005859375,100
llama32_3b,be_present,medium,prefix_before_subject,23,0.00546875,0.00015625,100
llama32_3b,be_present,medium,prefix_before_subject,24,0.00484375,-0.00203125,100
llama32_3b,be_present,medium,prefix_before_subject,25,0.00359375,0.00265625,100
llama32_3b,be_present,medium,prefix_before_subject,26,0.001796875,0.000234375,100
llama32_3b,be_present,medium,prefix_before_subject,27,0.0,0.0,100
llama32_3b,be_present,medium,subject,1,4.256015625,-0.020390625,100
llama32_3b,be_present,medium,subject,2,4.092890625,-0.03828125,100
llama32_3b,be_present,medium,subject,3,3.6134375,0.025,100
llama32_3b,be_present,medium,subject,4,3.310703125,-0.022421875,100
llama32_3b,be_present,medium,subject,5,3.276015625,-0.053671875,100
llama32_3b,be_present,medium,subject,6,3.089140625,-0.0596875,100
llama32_3b,be_present,medium,subject,7,2.763515625,0.02171875,100
llama32_3b,be_present,medium,subject,8,2.803125,0.00828125,100
llama32_3b,be_present,medium,subject,9,2.751484375,0.035703125,100
llama32_3b,be_present,medium,subject,10,2.783984375,-0.02765625,100
llama32_3b,be_present,medium,subject,11,2.6240625,0.048046875,100
llama32_3b,be_present,medium,subject,12,2.6053125,0.066640625,100
llama32_3b,be_present,medium,subject,13,2.566484375,-0.01015625,100
llama32_3b,be_present,medium,subject,14,2.29296875,0.126171875,100
llama32_3b,be_present,medium,subject,15,2.146796875,0.09359375,100
llama32_3b,be_present,medium,subject,16,0.973515625,0.01953125,100
llama32_3b,be_present,medium,subject,17,0.9646875,0.005,100
llama32_3b,be_present,medium,subject,18,0.965859375,-0.019375,100
llama32_3b,be_present,medium,subject,19,0.94828125,0.00453125,100
llama32_3b,be_present,medium,subject,20,0.909375,0.0409375,100
llama32_3b,be_present,medium,subject,21,0.34984375,-0.011328125,100
llama32_3b,be_present,medium,subject,22,0.3478125,0.011015625,100
llama32_3b,be_present,medium,subject,23,0.048046875,0.0053125,100
llama32_3b,be_present,medium,subject,24,0.049609375,-0.0015625,100
llama32_3b,be_present,medium,subject,25,0.046953125,0.00078125,100
llama32_3b,be_present,medium,subject,26,0.042890625,0.003203125,100
llama32_3b,be_present,medium,subject,27,0.0,0.0,100
